Tree ID,Date,Easting,Northing,Species,DBH,Height,Crown height ,Crown radius,Crown completeness,,Tags
546,2022-06-26,1248825.32670964,6815559.30743945,Picea,0.482038527727127,32.4320220947266,22.7024154663086,3.09509062767029,1,,
547,2022-06-26,1248834.27777082,6815558.00687637,Picea,0.361617356538773,27.3547267913818,19.1483087539673,2.48722100257874,1,,
548,2022-06-26,1248819.8506784,6815549.39134299,Picea,0.282999992370606,23.1569118499756,16.2098382949829,2.09037160873413,0.346172690391541,,
549,2022-06-26,1248825.80531051,6815545.10367712,Picea,0.545436799526215,34.6023178100586,24.221622467041,3.41511654853821,1,,
550,2022-06-26,1248815.40078209,6815559.17170651,Picea,0.243000000715256,20.6809520721436,14.4766664505005,1.88845694065094,0,,
551,2022-06-26,1248830.72885499,6815549.15579158,Picea,0.493149548768997,32.834228515625,22.9839599609375,3.15117764472961,1,,
552,2022-06-26,1248844.56376277,6815543.02488587,Pinus,0.0502405725419521,6.38188076019287,4.46731653213501,0.588537573814392,1,,
553,2022-06-26,1248828.53604542,6815555.61618224,Picea,0.050022903829813,4.6555814743042,3.25890703201294,0.914335012435913,1,,
554,2022-06-26,1248828.31922206,6815573.60475986,Fagus,0.0503871068358421,8.25587558746338,5.77911291122437,1.57328975200653,1,,
555,2022-06-26,1248817.07764071,6815544.15044541,Quercus,0.0502504110336304,5.56633138656616,3.89643197059631,1.00778186321259,1,,
556,2022-06-26,1248820.5022689,6815550.88816478,Populus,0.0500000007450581,7.53238487243652,5.27266941070557,0.90002965927124,0,,
557,2022-06-26,1248825.20912867,6815552.98628519,Fraxinus,0.0503334142267704,7.24765300750732,5.07335710525513,0.835824131965637,1,,
558,2022-06-26,1248814.83930181,6815553.51572692,Betula,0.0500000007450581,7.7966423034668,5.45764961242676,0.852295696735382,0,,
559,2022-06-26,1248829.31130351,6815545.83569737,Robinia,0.0500000007450581,8.25542640686035,5.77879848480225,1.09229266643524,0,,
560,2022-06-26,1248841.53562136,6815599.29303557,Picea,0.300651580095291,24.1721305847168,16.9204914093018,2.17947435379028,1,,
561,2022-06-26,1248832.06449416,6815602.56442946,Picea,0.391159534454346,28.7352104187012,20.1146472930908,2.63634586334229,1,,
562,2022-06-26,1248834.58554966,6815599.39195487,Picea,0.422391980886459,30.0935306549072,21.0654714584351,2.79400324821472,1,,
563,2022-06-26,1248841.10889275,6815593.93018881,Picea,0.494716107845306,32.8901481628418,23.0231037139893,3.15908527374268,1,,
564,2022-06-26,1248830.71904167,6815588.17211977,Picea,0.298656314611435,24.0596199035645,16.8417339324951,2.16940236091614,1,,
565,2022-06-26,1248836.19186391,6815584.76259288,Picea,0.461698919534683,31.6696491241455,22.1687543869019,2.99241924285889,1,,
566,2022-06-26,1248845.48221137,6815579.34637579,Picea,0.460702121257782,31.6313896179199,22.1419727325439,2.98738741874695,1,,
567,2022-06-26,1248819.80142121,6815601.88126397,Picea,0.545666873455048,34.6096687316895,24.2267681121826,3.41627788543701,1,,
568,2022-06-26,1248819.49178623,6815599.1864977,Picea,0.141000002622604,13.0944623947144,9.16612367630005,1.37357497215271,0.932063698768616,,
569,2022-06-26,1248831.0199428,6815592.65912256,Picea,0.380989581346512,28.2709255218506,19.7896478652954,2.58500933647156,1,,
570,2022-06-26,1248819.2735389,6815592.39997462,Picea,0.418404996395111,29.9255905151367,20.9479133605957,2.77387738227844,1,,
571,2022-06-26,1248824.79725604,6815584.4763836,Picea,0.357630699872971,27.1608238220215,19.012576675415,2.46709704399109,1,,
572,2022-06-26,1248818.34026229,6815584.33211241,Picea,0.148000001907349,13.6794185638428,9.57559299468994,1.40891003608704,0.844737470149994,,
573,2022-06-26,1248817.74327629,6815579.88676656,Picea,0.401305466890335,29.1874008178711,20.4311805725098,2.68756127357483,1,,
574,2022-06-26,1248825.85080682,6815592.4916882,Picea,0.407286018133164,29.4489402770996,20.6142581939697,2.71775031089783,1,,
575,2022-06-26,1248836.86559543,6815585.47341055,Pinus,0.0504588857293129,6.4034686088562,4.48242802619934,0.589885413646698,1,,
576,2022-06-26,1248836.69866258,6815593.49302171,Picea,0.0502628646790981,4.67938184738159,3.27556729316711,0.915546298027039,1,,
577,2022-06-26,1248847.34436588,6815594.45648685,Fagus,0.0506358407437801,8.28197479248047,5.79738235473633,1.57500636577606,1,,
578,2022-06-26,1248822.66469504,6815592.65726678,Quercus,0.0504466183483601,5.5859375,3.91015625,1.00932729244232,1,,
579,2022-06-26,1248830.22188871,6815605.3349511,Populus,0.0500000007450581,7.53238487243652,5.27266941070557,0.90002965927124,0.192764639854431,,
580,2022-06-26,1248827.38208799,6815587.02297647,Fraxinus,0.050678052008152,7.29095602035523,5.10366921424866,0.838129580020905,1,,
581,2022-06-26,1248842.75744495,6815600.99567554,Betula,0.0500000007450581,7.7966423034668,5.45764961242676,0.852295696735382,0.386827886104584,,
582,2022-06-26,1248839.89007694,6815590.43989869,Robinia,0.0500000007450581,8.25542640686035,5.77879848480225,1.09229266643524,0,,
583,2022-06-26,1248847.84933566,6815612.53939532,Picea,0.536928951740265,34.3278923034668,24.0295246124268,3.37216997146606,1,,
584,2022-06-26,1248842.29492176,6815621.58802993,Fagus,0.322963535785675,25.2335624694824,17.6634937286377,3.45451641082764,1,,
585,2022-06-26,1248841.53578451,6815626.4822184,Pinus,0.574999988079071,32.5594520568848,22.7916164398193,3.82836699485779,0.639272451400757,,
586,2022-06-26,1248835.43318261,6815623.19928079,Pinus,0.589999973773956,32.9846725463867,23.0892707824707,3.92097592353821,0.55183219909668,,
587,2022-06-26,1248827.86397412,6815614.71566592,Pinus,0.490000009536743,29.9622840881348,20.9735988616943,3.30358266830444,0.366616278886795,,
588,2022-06-26,1248821.75976107,6815628.27737587,Pinus,0.680000007152557,35.3574371337891,24.7502059936523,4.47662973403931,0.462507337331772,,
589,2022-06-26,1248833.97811189,6815619.48070754,Fagus,0.0517953112721443,8.40295219421387,5.88206653594971,1.58300864696503,1,,
590,2022-06-26,1248828.03819273,6815618.99152744,Fagus,0.0517953112721443,8.40295219421387,5.88206653594971,1.58300864696503,1,,
591,2022-06-26,1248835.86925471,6815635.87803408,Fagus,0.0517953112721443,8.40295219421387,5.88206653594971,1.58300864696503,1,,
592,2022-06-26,1248848.31427625,6815635.03893435,Fagus,0.0517953112721443,8.40295219421387,5.88206653594971,1.58300864696503,1,,
593,2022-06-26,1248844.89649609,6815616.17962056,Fagus,0.0517953112721443,8.40295219421387,5.88206653594971,1.58300864696503,1,,
594,2022-06-26,1248841.57865096,6815635.14269224,Fagus,0.0517953112721443,8.40295219421387,5.88206653594971,1.58300864696503,1,,
595,2022-06-26,1248828.81860867,6815627.35896891,Fagus,0.0568236038088799,8.91529655456543,6.2407075881958,1.61771214008331,1,,
